pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B,S,,,,,
21J.Delta,Ireland,3/1/2021,0,0,112,20I.Alpha.V1,0.127296588,238,1,0.012883085,,,,,
21J.Delta,Ireland,3/15/2021,0,0,98,20I.Alpha.V1,0.127296588,252,1,0.049187012,,,,,
21J.Delta,Ireland,3/29/2021,0,0,84,20I.Alpha.V1,0.127296588,266,1,0.050530824,,,,,
21J.Delta,Ireland,4/12/2021,0,0,70,20I.Alpha.V1,0.127296588,280,1,0.04445326,,,,,
21J.Delta,Ireland,4/26/2021,0,0,56,20I.Alpha.V1,0.127296588,294,1,0.034113918,,,,,
21J.Delta,Ireland,5/10/2021,0,0,42,20I.Alpha.V1,0.127296588,308,1,0.042811411,,,,,
21J.Delta,Ireland,5/24/2021,0,0,28,20I.Alpha.V1,0.127296588,322,1,0.044488233,,,,,
21J.Delta,Ireland,6/7/2021,194,0.194974874,14,20I.Alpha.V1,0.127296588,336,1,0.050146022,,,,,
21J.Delta,Ireland,6/21/2021,540,1.475409836,0,20I.Alpha.V1,0.347266881,350,1,0.065332819,,,,,
21J.Delta,Ireland,7/5/2021,1779,2.724349158,0,21A.21B,0.562085308,364,1,0.06697978,,,,,
21J.Delta,Ireland,7/19/2021,2268,1.804295943,0,21A.21B,0.585139319,378,1,0.109028195,,,,,
21J.Delta,Ireland,8/2/2021,2460,1.693048864,0,21A.21B,0.588235294,392,1,0.108120637,,,,,
21J.Delta,Ireland,8/16/2021,2377,1.72121651,0,21A.21B,0.604219624,406,1,0.107604925,,,,,
21J.Delta,Ireland,8/30/2021,2617,2.168185584,0,21A.21B,0.663876205,420,1,0.10729021,,,,,
21J.Delta,Ireland,9/13/2021,1550,1.288445553,0,21A.21B,0.548090523,434,1,0.106896138,,,,,
21J.Delta,Ireland,9/27/2021,2215,2.652694611,0,21A.21B,0.70518943,448,1,0.108866398,,,,,
21J.Delta,Ireland,10/11/2021,2280,4.418604651,0,21A.21B,0.791391878,462,1,0.109643867,,,,,
21J.Delta,Ireland,10/25/2021,2475,39.91935484,0,21I.Delta,0.971731449,476,1,0.11522137,,,,,
21J.Delta,Ireland,11/8/2021,376,41.77777778,0,21I.Delta,0.974093264,490,1,0.108618874,,,,,
21J.Delta,Ireland,11/22/2021,1659,37.70454545,0,21K.21L,0.930454291,504,1,0.125261082,,,,,
21J.Delta,Ireland,12/6/2021,1853,1.031737194,0,21K.21L,0.337522769,518,1,0.111112194,,,,,
21J.Delta,Guatemala,1/4/2021,0,0,168,20J.Gamma.V3,0.764705882,182,1,0.005178394,,,,,
21J.Delta,Guatemala,1/18/2021,0,0,154,20J.Gamma.V3,0.764705882,196,1,0.002735899,,,,,
21J.Delta,Guatemala,2/1/2021,0,0,140,20J.Gamma.V3,0.764705882,210,1,0,,,,,
21J.Delta,Guatemala,2/15/2021,0,0,126,20J.Gamma.V3,0.764705882,224,1,0.00855113,,,,,
21J.Delta,Guatemala,3/1/2021,0,0,112,20J.Gamma.V3,0.764705882,238,1,0.012883085,,,,,
21J.Delta,Guatemala,3/15/2021,0,0,98,20J.Gamma.V3,0.764705882,252,1,0.049187012,,,,,
21J.Delta,Guatemala,3/29/2021,0,0,84,20J.Gamma.V3,0.764705882,266,1,0.050530824,,,,,
21J.Delta,Guatemala,4/12/2021,0,0,70,20J.Gamma.V3,0.764705882,280,1,0.04445326,,,,,
21J.Delta,Guatemala,4/26/2021,0,0,56,20J.Gamma.V3,0.764705882,294,1,0.034113918,,,,,
21J.Delta,Guatemala,5/10/2021,0,0,42,20J.Gamma.V3,0.764705882,308,1,0.042811411,,,,,
21J.Delta,Guatemala,5/24/2021,0,0,28,20J.Gamma.V3,0.764705882,322,1,0.044488233,,,,,
21J.Delta,Guatemala,6/7/2021,0,0,14,20J.Gamma.V3,0.764705882,336,1,0.050146022,,,,,
21J.Delta,Guatemala,6/21/2021,52,5.777777778,0,20J.Gamma.V3,0.764705882,350,1,0.065332819,,,,,
21J.Delta,Guatemala,7/5/2021,31,1.9375,0,21A.21B,0.508196721,364,1,0.06697978,,,,,
21J.Delta,Guatemala,7/19/2021,33,2.538461538,0,21A.21B,0.622641509,378,1,0.109028195,,,,,
21J.Delta,Guatemala,8/2/2021,54,3.176470588,0,21A.21B,0.72972973,392,1,0.108120637,,,,,
21J.Delta,Guatemala,8/16/2021,39,3.25,0,21A.21B,0.735849057,406,1,0.107604925,,,,,
21J.Delta,Guatemala,8/30/2021,144,10.28571429,0,21A.21B,0.883435583,420,1,0.10729021,,,,,
21J.Delta,Guatemala,9/13/2021,114,3.8,0,21A.21B,0.791666667,434,1,0.106896138,,,,,
21J.Delta,Guatemala,9/27/2021,103,7.923076923,0,21A.21B,0.887931034,448,1,0.108866398,,,,,
21J.Delta,Guatemala,10/11/2021,22,22,0,21I.Delta,0.956521739,462,1,0.109643867,,,,,
21J.Delta,Guatemala,12/6/2021,19,1.1875,0,21K.Omicron,0.37254902,518,1,0.111112194,,,,,
21J.Delta,Mexico,1/4/2021,0,0,168,20J.Gamma.V3,0.051171393,182,1,0.005178394,,,,,
21J.Delta,Mexico,1/18/2021,0,0,154,20J.Gamma.V3,0.051171393,196,1,0.002735899,,,,,
21J.Delta,Mexico,2/1/2021,0,0,140,20J.Gamma.V3,0.051171393,210,1,0,,,,,
21J.Delta,Mexico,2/15/2021,0,0,126,20J.Gamma.V3,0.051171393,224,1,0.00855113,,,,,
21J.Delta,Mexico,3/1/2021,0,0,112,20J.Gamma.V3,0.051171393,238,1,0.012883085,,,,,
21J.Delta,Mexico,3/15/2021,0,0,98,20J.Gamma.V3,0.051171393,252,1,0.049187012,,,,,
21J.Delta,Mexico,3/29/2021,0,0,84,20J.Gamma.V3,0.051171393,266,1,0.050530824,,,,,
21J.Delta,Mexico,4/12/2021,0,0,70,20J.Gamma.V3,0.051171393,280,1,0.04445326,,,,,
21J.Delta,Mexico,4/26/2021,0,0,56,20J.Gamma.V3,0.051171393,294,1,0.034113918,,,,,
21J.Delta,Mexico,5/10/2021,0,0,42,20J.Gamma.V3,0.051171393,308,1,0.042811411,,,,,
21J.Delta,Mexico,5/24/2021,83,0.131537242,28,20J.Gamma.V3,0.051171393,322,1,0.044488233,,,,,
21J.Delta,Mexico,6/7/2021,205,0.317337461,14,20J.Gamma.V3,0.124393204,336,1,0.050146022,,,,,
21J.Delta,Mexico,6/21/2021,771,1.764302059,0,20J.Gamma.V3,0.340547703,350,1,0.065332819,,,,,
21J.Delta,Mexico,7/5/2021,826,1.416809605,0,21A.21B,0.361171841,364,1,0.06697978,,,,,
21J.Delta,Mexico,7/19/2021,1509,1.851533742,0,21A.21B,0.44526409,378,1,0.109028195,,,,,
21J.Delta,Mexico,8/2/2021,1661,1.574407583,0,21A.21B,0.492732127,392,1,0.108120637,,,,,
21J.Delta,Mexico,8/16/2021,1493,1.491508492,0,21A.21B,0.48474026,406,1,0.107604925,,,,,
21J.Delta,Mexico,8/30/2021,1521,1.658669575,0,21A.21B,0.506493506,420,1,0.10729021,,,,,
21J.Delta,Mexico,9/13/2021,1711,1.780437045,0,21A.21B,0.551046699,434,1,0.106896138,,,,,
21J.Delta,Mexico,9/27/2021,1658,1.695296524,0,21A.21B,0.546473303,448,1,0.108866398,,,,,
21J.Delta,Mexico,10/11/2021,1339,2.265651438,0,21A.21B,0.611136467,462,1,0.109643867,,,,,
21J.Delta,Mexico,10/25/2021,1308,5.613733906,0,21I.Delta,0.847150259,476,1,0.11522137,,,,,
21J.Delta,Mexico,11/8/2021,1141,6.711764706,0,21I.Delta,0.863086233,490,1,0.108618874,,,,,
21J.Delta,Mexico,11/22/2021,1073,6.791139241,0,21I.Delta,0.857713829,504,1,0.125261082,,,,,
21J.Delta,Mexico,12/6/2021,1021,4.838862559,0,21K.21L,0.64866582,518,1,0.111112194,,,,,
21J.Delta,Romania,1/4/2021,0,0,168,20I.Alpha.V1,0.384615385,182,1,0.005178394,,,,,
21J.Delta,Romania,1/18/2021,0,0,154,20I.Alpha.V1,0.384615385,196,1,0.002735899,,,,,
21J.Delta,Romania,2/1/2021,0,0,140,20I.Alpha.V1,0.384615385,210,1,0,,,,,
21J.Delta,Romania,2/15/2021,0,0,126,20I.Alpha.V1,0.384615385,224,1,0.00855113,,,,,
21J.Delta,Romania,3/1/2021,0,0,112,20I.Alpha.V1,0.384615385,238,1,0.012883085,,,,,
21J.Delta,Romania,3/15/2021,0,0,98,20I.Alpha.V1,0.384615385,252,1,0.049187012,,,,,
21J.Delta,Romania,3/29/2021,0,0,84,20I.Alpha.V1,0.384615385,266,1,0.050530824,,,,,
21J.Delta,Romania,4/12/2021,0,0,70,20I.Alpha.V1,0.384615385,280,1,0.04445326,,,,,
21J.Delta,Romania,4/26/2021,0,0,56,20I.Alpha.V1,0.384615385,294,1,0.034113918,,,,,
21J.Delta,Romania,5/10/2021,0,0,42,20I.Alpha.V1,0.384615385,308,1,0.042811411,,,,,
21J.Delta,Romania,5/24/2021,0,0,28,20I.Alpha.V1,0.384615385,322,1,0.044488233,,,,,
21J.Delta,Romania,6/7/2021,0,0,14,20I.Alpha.V1,0.384615385,336,1,0.050146022,,,,,
21J.Delta,Romania,6/21/2021,25,1.041666667,0,20I.Alpha.V1,0.384615385,350,1,0.065332819,,,,,
21J.Delta,Romania,7/5/2021,30,1.875,0,21A.21B,0.526315789,364,1,0.06697978,,,,,
21J.Delta,Romania,7/19/2021,126,3.705882353,0,21A.21B,0.6,378,1,0.109028195,,,,,
21J.Delta,Romania,8/2/2021,247,2.520408163,0,21A.21B,0.623737374,392,1,0.108120637,,,,,
21J.Delta,Romania,8/16/2021,316,2.241134752,0,21A.21B,0.622047244,406,1,0.107604925,,,,,
21J.Delta,Romania,8/30/2021,701,2.920833333,0,21A.21B,0.687929342,420,1,0.10729021,,,,,
21J.Delta,Romania,9/13/2021,999,2.234899329,0,21A.21B,0.669571046,434,1,0.106896138,,,,,
21J.Delta,Romania,9/27/2021,1040,2.29580574,0,21A.21B,0.682862771,448,1,0.108866398,,,,,
21J.Delta,Romania,10/11/2021,662,2.018292683,0,21A.21B,0.65805169,462,1,0.109643867,,,,,
21J.Delta,Romania,10/25/2021,410,3.831775701,0,21A.21B,0.773584906,476,1,0.11522137,,,,,
21J.Delta,Romania,11/8/2021,258,43,0,21I.Delta,0.977272727,490,1,0.108618874,,,,,
21J.Delta,Romania,11/22/2021,135,33.75,0,21I.Delta,0.918367347,504,1,0.125261082,,,,,
21J.Delta,Romania,12/6/2021,226,11.89473684,0,21K.21L,0.846441948,518,1,0.111112194,,,,,
21J.Delta,Croatia,1/4/2021,0,0,168,20I.Alpha.V1,0.063492063,182,1,0.005178394,,,,,
21J.Delta,Croatia,1/18/2021,0,0,154,20I.Alpha.V1,0.063492063,196,1,0.002735899,,,,,
21J.Delta,Croatia,2/1/2021,0,0,140,20I.Alpha.V1,0.063492063,210,1,0,,,,,
21J.Delta,Croatia,2/15/2021,0,0,126,20I.Alpha.V1,0.063492063,224,1,0.00855113,,,,,
21J.Delta,Croatia,3/1/2021,0,0,112,20I.Alpha.V1,0.063492063,238,1,0.012883085,,,,,
21J.Delta,Croatia,3/15/2021,0,0,98,20I.Alpha.V1,0.063492063,252,1,0.049187012,,,,,
21J.Delta,Croatia,3/29/2021,0,0,84,20I.Alpha.V1,0.063492063,266,1,0.050530824,,,,,
21J.Delta,Croatia,4/12/2021,0,0,70,20I.Alpha.V1,0.063492063,280,1,0.04445326,,,,,
21J.Delta,Croatia,4/26/2021,0,0,56,20I.Alpha.V1,0.063492063,294,1,0.034113918,,,,,
21J.Delta,Croatia,5/10/2021,0,0,42,20I.Alpha.V1,0.063492063,308,1,0.042811411,,,,,
21J.Delta,Croatia,5/24/2021,20,0.068728522,28,20I.Alpha.V1,0.063492063,322,1,0.044488233,,,,,
21J.Delta,Croatia,6/7/2021,28,0.24137931,14,20I.Alpha.V1,0.16374269,336,1,0.050146022,,,,,
21J.Delta,Croatia,6/21/2021,93,1.978723404,0,21A.21B,0.462686567,350,1,0.065332819,,,,,
21J.Delta,Croatia,7/5/2021,157,1.236220472,0,21A.21B,0.472891566,364,1,0.06697978,,,,,
21J.Delta,Croatia,7/19/2021,252,1.456647399,0,21A.21B,0.52173913,378,1,0.109028195,,,,,
21J.Delta,Croatia,8/2/2021,363,1.571428571,0,21A.21B,0.549167927,392,1,0.108120637,,,,,
21J.Delta,Croatia,8/16/2021,648,2.018691589,0,21A.21B,0.641584158,406,1,0.107604925,,,,,
21J.Delta,Croatia,8/30/2021,628,1.589873418,0,21A.21B,0.59469697,420,1,0.10729021,,,,,
21J.Delta,Croatia,9/13/2021,599,2.965346535,0,21A.21B,0.72782503,434,1,0.106896138,,,,,
21J.Delta,Croatia,9/27/2021,490,11.95121951,0,21I.Delta,0.922787194,448,1,0.108866398,,,,,
21J.Delta,Croatia,10/11/2021,578,14.09756098,0,21I.Delta,0.92926045,462,1,0.109643867,,,,,
21J.Delta,Croatia,10/25/2021,546,10.11111111,0,21I.Delta,0.91,476,1,0.11522137,,,,,
21J.Delta,Croatia,11/8/2021,591,12.06122449,0,21I.Delta,0.9234375,490,1,0.108618874,,,,,
21J.Delta,Croatia,11/22/2021,739,15.08163265,0,21I.Delta,0.935443038,504,1,0.125261082,,,,,
21J.Delta,Croatia,12/6/2021,2292,28.65,0,21I.Delta,0.952222684,518,1,0.111112194,,,,,
21J.Delta,Croatia,12/20/2021,2198,5.220902613,0,21K.Omicron,0.705165223,532,1,0.108840807,,,,,
21J.Delta,Belgium,1/4/2021,0,0,168,20I.Alpha.V1,0.083703234,182,1,0.005178394,,,,,
21J.Delta,Belgium,1/18/2021,0,0,154,20I.Alpha.V1,0.083703234,196,1,0.002735899,,,,,
21J.Delta,Belgium,2/1/2021,0,0,140,20I.Alpha.V1,0.083703234,210,1,0,,,,,
21J.Delta,Belgium,2/15/2021,0,0,126,20I.Alpha.V1,0.083703234,224,1,0.00855113,,,,,
21J.Delta,Belgium,3/1/2021,0,0,112,20I.Alpha.V1,0.083703234,238,1,0.012883085,,,,,
21J.Delta,Belgium,3/15/2021,0,0,98,20I.Alpha.V1,0.083703234,252,1,0.049187012,,,,,
21J.Delta,Belgium,3/29/2021,0,0,84,20I.Alpha.V1,0.083703234,266,1,0.050530824,,,,,
21J.Delta,Belgium,4/12/2021,0,0,70,20I.Alpha.V1,0.083703234,280,1,0.04445326,,,,,
21J.Delta,Belgium,4/26/2021,0,0,56,20I.Alpha.V1,0.083703234,294,1,0.034113918,,,,,
21J.Delta,Belgium,5/10/2021,0,0,42,20I.Alpha.V1,0.083703234,308,1,0.042811411,,,,,
21J.Delta,Belgium,5/24/2021,0,0,28,20I.Alpha.V1,0.083703234,322,1,0.044488233,,,,,
21J.Delta,Belgium,6/7/2021,132,0.135802469,14,20I.Alpha.V1,0.083703234,336,1,0.050146022,,,,,
21J.Delta,Belgium,6/21/2021,519,1.268948655,0,20I.Alpha.V1,0.327032136,350,1,0.065332819,,,,,
21J.Delta,Belgium,7/5/2021,2209,3.331825038,0,21I.Delta,0.526956107,364,1,0.06697978,,,,,
21J.Delta,Belgium,7/19/2021,2562,2.069466882,0,21A.21B,0.532197757,378,1,0.109028195,,,,,
21J.Delta,Belgium,8/2/2021,3729,2.451676529,0,21A.21B,0.613625144,392,1,0.108120637,,,,,
21J.Delta,Belgium,8/16/2021,3769,2.005854178,0,21A.21B,0.599014622,406,1,0.107604925,,,,,
21J.Delta,Belgium,8/30/2021,3429,1.795287958,0,21A.21B,0.594899375,420,1,0.10729021,,,,,
21J.Delta,Belgium,9/13/2021,2630,1.750998668,0,21A.21B,0.600045631,434,1,0.106896138,,,,,
21J.Delta,Belgium,9/27/2021,2811,2.227416799,0,21A.21B,0.650393336,448,1,0.108866398,,,,,
21J.Delta,Belgium,10/11/2021,3638,2.846635368,0,21A.21B,0.708747321,462,1,0.109643867,,,,,
21J.Delta,Belgium,10/25/2021,3039,3.609263658,0,21A.21B,0.754468719,476,1,0.11522137,,,,,
21J.Delta,Belgium,11/8/2021,4055,29.17266187,0,21I.Delta,0.963869741,490,1,0.108618874,,,,,
21J.Delta,Belgium,11/22/2021,4390,34.03100775,0,21I.Delta,0.946937015,504,1,0.125261082,,,,,
21J.Delta,Belgium,12/6/2021,3575,2.930327869,0,21K.Omicron,0.581300813,518,1,0.111112194,,,,,
21J.Delta,USA,1/4/2021,0,0,168,20I.Alpha.V1,0.093168021,182,1,0.005178394,,,,,
21J.Delta,USA,1/18/2021,0,0,154,20I.Alpha.V1,0.093168021,196,1,0.002735899,,,,,
21J.Delta,USA,2/1/2021,0,0,140,20I.Alpha.V1,0.093168021,210,1,0,,,,,
21J.Delta,USA,2/15/2021,0,0,126,20I.Alpha.V1,0.093168021,224,1,0.00855113,,,,,
21J.Delta,USA,3/1/2021,0,0,112,20I.Alpha.V1,0.093168021,238,1,0.012883085,,,,,
21J.Delta,USA,3/15/2021,0,0,98,20I.Alpha.V1,0.093168021,252,1,0.049187012,,,,,
21J.Delta,USA,3/29/2021,0,0,84,20I.Alpha.V1,0.093168021,266,1,0.050530824,,,,,
21J.Delta,USA,4/12/2021,0,0,70,20I.Alpha.V1,0.093168021,280,1,0.04445326,,,,,
21J.Delta,USA,4/26/2021,0,0,56,20I.Alpha.V1,0.093168021,294,1,0.034113918,,,,,
21J.Delta,USA,5/10/2021,0,0,42,20I.Alpha.V1,0.093168021,308,1,0.042811411,,,,,
21J.Delta,USA,5/24/2021,1811,0.157656481,28,20I.Alpha.V1,0.093168021,322,1,0.044488233,,,,,
21J.Delta,USA,6/7/2021,5004,0.621692136,14,20I.Alpha.V1,0.236987923,336,1,0.050146022,,,,,
21J.Delta,USA,6/21/2021,12543,2.76277533,0,20I.Alpha.V1,0.410129811,350,1,0.065332819,,,,,
21J.Delta,USA,7/5/2021,37014,3.358192705,0,21A.21B,0.534120261,364,1,0.06697978,,,,,
21J.Delta,USA,7/19/2021,91346,3.22105857,0,21A.21B,0.601324486,378,1,0.109028195,,,,,
21J.Delta,USA,8/2/2021,116334,2.125559555,0,21A.21B,0.577965243,392,1,0.108120637,,,,,
21J.Delta,USA,8/16/2021,111004,1.865550738,0,21A.21B,0.579982444,406,1,0.107604925,,,,,
21J.Delta,USA,8/30/2021,123929,2.192890257,0,21A.21B,0.623087559,420,1,0.10729021,,,,,
21J.Delta,USA,9/13/2021,107025,1.911741064,0,21A.21B,0.609599809,434,1,0.106896138,,,,,
21J.Delta,USA,9/27/2021,104399,2.356476988,0,21A.21B,0.662253714,448,1,0.108866398,,,,,
21J.Delta,USA,10/11/2021,95865,3.200834725,0,21A.21B,0.724023081,462,1,0.109643867,,,,,
21J.Delta,USA,10/25/2021,105419,7.615329047,0,21A.21B,0.842078777,476,1,0.11522137,,,,,
21J.Delta,USA,11/8/2021,114398,28.42186335,0,21I.Delta,0.956745003,490,1,0.108618874,,,,,
21J.Delta,USA,11/22/2021,107042,35.87198391,0,21I.Delta,0.956688832,504,1,0.125261082,,,,,
21J.Delta,USA,12/6/2021,94652,2.891373412,0,21K.Omicron,0.580765502,518,1,0.111112194,,,,,
21J.Delta,Switzerland,1/4/2021,0,0,168,20I.Alpha.V1,0.139030612,182,1,0.005178394,,,,,
21J.Delta,Switzerland,1/18/2021,0,0,154,20I.Alpha.V1,0.139030612,196,1,0.002735899,,,,,
21J.Delta,Switzerland,2/1/2021,0,0,140,20I.Alpha.V1,0.139030612,210,1,0,,,,,
21J.Delta,Switzerland,2/15/2021,0,0,126,20I.Alpha.V1,0.139030612,224,1,0.00855113,,,,,
21J.Delta,Switzerland,3/1/2021,0,0,112,20I.Alpha.V1,0.139030612,238,1,0.012883085,,,,,
21J.Delta,Switzerland,3/15/2021,0,0,98,20I.Alpha.V1,0.139030612,252,1,0.049187012,,,,,
21J.Delta,Switzerland,3/29/2021,0,0,84,20I.Alpha.V1,0.139030612,266,1,0.050530824,,,,,
21J.Delta,Switzerland,4/12/2021,0,0,70,20I.Alpha.V1,0.139030612,280,1,0.04445326,,,,,
21J.Delta,Switzerland,4/26/2021,0,0,56,20I.Alpha.V1,0.139030612,294,1,0.034113918,,,,,
21J.Delta,Switzerland,5/10/2021,0,0,42,20I.Alpha.V1,0.139030612,308,1,0.042811411,,,,,
21J.Delta,Switzerland,5/24/2021,0,0,28,20I.Alpha.V1,0.139030612,322,1,0.044488233,,,,,
21J.Delta,Switzerland,6/7/2021,109,0.20683112,14,20I.Alpha.V1,0.139030612,336,1,0.050146022,,,,,
21J.Delta,Switzerland,6/21/2021,221,1.503401361,0,20I.Alpha.V1,0.412313433,350,1,0.065332819,,,,,
21J.Delta,Switzerland,7/5/2021,1473,4.91,0,21A.21B,0.689606742,364,1,0.06697978,,,,,
21J.Delta,Switzerland,7/19/2021,2965,2.690562613,0,21A.21B,0.65830373,378,1,0.109028195,,,,,
21J.Delta,Switzerland,8/2/2021,5042,2.56199187,0,21A.21B,0.656083279,392,1,0.108120637,,,,,
21J.Delta,Switzerland,8/16/2021,4524,1.596330275,0,21A.21B,0.584647196,406,1,0.107604925,,,,,
21J.Delta,Switzerland,8/30/2021,4058,1.751402676,0,21A.21B,0.609767092,420,1,0.10729021,,,,,
21J.Delta,Switzerland,9/13/2021,3674,1.724073205,0,21A.21B,0.61294628,434,1,0.106896138,,,,,
21J.Delta,Switzerland,9/27/2021,2893,1.519432773,0,21A.21B,0.589085726,448,1,0.108866398,,,,,
21J.Delta,Switzerland,10/11/2021,3511,2.291775457,0,21A.21B,0.674673328,462,1,0.109643867,,,,,
21J.Delta,Switzerland,10/25/2021,5270,4.87962963,0,21A.21B,0.805317848,476,1,0.11522137,,,,,
21J.Delta,Switzerland,11/8/2021,6059,40.66442953,0,21I.Delta,0.973646151,490,1,0.108618874,,,,,
21J.Delta,Switzerland,11/22/2021,5737,40.97857143,0,21K.21L,0.932542263,504,1,0.125261082,,,,,
21J.Delta,Switzerland,12/6/2021,3965,5.387228261,0,21K.21L,0.715703971,518,1,0.111112194,,,,,
21J.Delta,Latvia,1/4/2021,0,0,168,20I.Alpha.V1,0.052924791,182,1,0.005178394,,,,,
21J.Delta,Latvia,1/18/2021,0,0,154,20I.Alpha.V1,0.052924791,196,1,0.002735899,,,,,
21J.Delta,Latvia,2/1/2021,0,0,140,20I.Alpha.V1,0.052924791,210,1,0,,,,,
21J.Delta,Latvia,2/15/2021,0,0,126,20I.Alpha.V1,0.052924791,224,1,0.00855113,,,,,
21J.Delta,Latvia,3/1/2021,0,0,112,20I.Alpha.V1,0.052924791,238,1,0.012883085,,,,,
21J.Delta,Latvia,3/15/2021,0,0,98,20I.Alpha.V1,0.052924791,252,1,0.049187012,,,,,
21J.Delta,Latvia,3/29/2021,0,0,84,20I.Alpha.V1,0.052924791,266,1,0.050530824,,,,,
21J.Delta,Latvia,4/12/2021,0,0,70,20I.Alpha.V1,0.052924791,280,1,0.04445326,,,,,
21J.Delta,Latvia,4/26/2021,0,0,56,20I.Alpha.V1,0.052924791,294,1,0.034113918,,,,,
21J.Delta,Latvia,5/10/2021,0,0,42,20I.Alpha.V1,0.052924791,308,1,0.042811411,,,,,
21J.Delta,Latvia,5/24/2021,19,0.057228916,28,20I.Alpha.V1,0.052924791,322,1,0.044488233,,,,,
21J.Delta,Latvia,6/7/2021,53,0.337579618,14,20I.Alpha.V1,0.24537037,336,1,0.050146022,,,,,
21J.Delta,Latvia,6/21/2021,158,2.771929825,0,20I.Alpha.V1,0.714932127,350,1,0.065332819,,,,,
21J.Delta,Latvia,7/5/2021,82,6.833333333,0,21A.21B,0.752293578,364,1,0.06697978,,,,,
21J.Delta,Latvia,7/19/2021,170,17,0,21I.Delta,0.909090909,378,1,0.109028195,,,,,
21J.Delta,Latvia,8/2/2021,130,8.666666667,0,20I.Alpha.V1,0.878378378,392,1,0.108120637,,,,,
21J.Delta,Latvia,8/16/2021,268,14.10526316,0,21I.Delta,0.924137931,406,1,0.107604925,,,,,
21J.Delta,Latvia,8/30/2021,207,9,0,21I.Delta,0.9,420,1,0.10729021,,,,,
21J.Delta,Latvia,9/13/2021,178,29.66666667,0,21I.Delta,0.951871658,434,1,0.106896138,,,,,
21J.Delta,Latvia,9/27/2021,268,19.14285714,0,21I.Delta,0.946996466,448,1,0.108866398,,,,,
21J.Delta,Latvia,10/11/2021,554,34.625,0,21I.Delta,0.968531469,462,1,0.109643867,,,,,
21J.Delta,Latvia,10/25/2021,404,31.07692308,0,21I.Delta,0.964200477,476,1,0.11522137,,,,,
21J.Delta,Latvia,11/8/2021,719,59.91666667,0,21I.Delta,0.983584131,490,1,0.108618874,,,,,
21J.Delta,Latvia,11/22/2021,542,60.22222222,0,21I.Delta,0.980108499,504,1,0.125261082,,,,,
21J.Delta,Latvia,12/6/2021,455,22.75,0,21K.21L,0.893909627,518,1,0.111112194,,,,,
21J.Delta,Latvia,12/20/2021,353,3.922222222,0,21K.Omicron,0.656133829,532,1,0.108840807,,,,,
21J.Delta,Estonia,1/4/2021,0,0,168,20I.Alpha.V1,0.866666667,182,1,0.005178394,,,,,
21J.Delta,Estonia,1/18/2021,0,0,154,20I.Alpha.V1,0.866666667,196,1,0.002735899,,,,,
21J.Delta,Estonia,2/1/2021,0,0,140,20I.Alpha.V1,0.866666667,210,1,0,,,,,
21J.Delta,Estonia,2/15/2021,0,0,126,20I.Alpha.V1,0.866666667,224,1,0.00855113,,,,,
21J.Delta,Estonia,3/1/2021,0,0,112,20I.Alpha.V1,0.866666667,238,1,0.012883085,,,,,
21J.Delta,Estonia,3/15/2021,0,0,98,20I.Alpha.V1,0.866666667,252,1,0.049187012,,,,,
21J.Delta,Estonia,3/29/2021,0,0,84,20I.Alpha.V1,0.866666667,266,1,0.050530824,,,,,
21J.Delta,Estonia,4/12/2021,0,0,70,20I.Alpha.V1,0.866666667,280,1,0.04445326,,,,,
21J.Delta,Estonia,4/26/2021,0,0,56,20I.Alpha.V1,0.866666667,294,1,0.034113918,,,,,
21J.Delta,Estonia,5/10/2021,0,0,42,20I.Alpha.V1,0.866666667,308,1,0.042811411,,,,,
21J.Delta,Estonia,5/24/2021,0,0,28,20I.Alpha.V1,0.866666667,322,1,0.044488233,,,,,
21J.Delta,Estonia,6/7/2021,0,0,14,20I.Alpha.V1,0.866666667,336,1,0.050146022,,,,,
21J.Delta,Estonia,6/21/2021,52,13,0,20I.Alpha.V1,0.866666667,350,1,0.065332819,,,,,
21J.Delta,Estonia,7/5/2021,145,3.372093023,0,21A.21B,0.714285714,364,1,0.06697978,,,,,
21J.Delta,Estonia,7/19/2021,355,3.480392157,0,21A.21B,0.756929638,378,1,0.109028195,,,,,
21J.Delta,Estonia,8/2/2021,327,1.912280702,0,21A.21B,0.615819209,392,1,0.108120637,,,,,
21J.Delta,Estonia,8/16/2021,336,1.953488372,0,21A.21B,0.629213483,406,1,0.107604925,,,,,
21J.Delta,Estonia,8/30/2021,341,1.948571429,0,21A.21B,0.631481481,420,1,0.10729021,,,,,
21J.Delta,Estonia,9/13/2021,312,1.782857143,0,21A.21B,0.598848369,434,1,0.106896138,,,,,
21J.Delta,Estonia,9/27/2021,303,1.836363636,0,21A.21B,0.609657948,448,1,0.108866398,,,,,
21J.Delta,Estonia,10/11/2021,335,12.40740741,0,21I.Delta,0.925414365,462,1,0.109643867,,,,,
21J.Delta,Estonia,10/25/2021,257,18.35714286,0,21I.Delta,0.948339483,476,1,0.11522137,,,,,
21J.Delta,Estonia,11/8/2021,307,21.92857143,0,21I.Delta,0.950464396,490,1,0.108618874,,,,,
21J.Delta,Estonia,11/22/2021,314,26.16666667,0,21I.Delta,0.963190184,504,1,0.125261082,,,,,
21J.Delta,Estonia,12/6/2021,323,29.36363636,0,21I.Delta,0.938953488,518,1,0.111112194,,,,,
