pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,Day,B
21A.Delta.S.K417,Canada,2022-05-23,2974,1.00847744998305,0,21K.21L,686,1
21A.Delta.S.K417,Canada,2022-06-06,4563,1.62095914742451,0,22C.Omicron,700,1
21A.Delta.S.K417,Canada,2022-06-20,6176,1.77318403674993,0,22B22E,714,1
21A.Delta.S.K417,Canada,2022-07-04,9223,1.32115742730268,0,22B22E,728,1
21A.Delta.S.K417,Canada,2022-07-18,6585,1.20759215110948,0,22B22E,742,1
21A.Delta.S.K417,Canada,2022-08-01,6449,1.12626615438351,0,22B.Omicron,756,1
21A.Delta.S.K417,Canada,2022-08-15,6910,1.09734794346514,0,22B22E,770,1
21A.Delta.S.K417,Canada,2022-08-29,6606,1.09971699683702,0,22B22E,784,1
21A.Delta.S.K417,Canada,2022-09-12,7535,1.09951845906902,0,22B22E,798,1
21A.Delta.S.K417,Canada,2022-09-26,7476,1.09011373578303,0,22B22E,812,1
21A.Delta.S.K417,Canada,2022-10-10,7615,1.07435101580135,0,22B22E,826,1
21A.Delta.S.K417,Canada,2022-10-24,6954,1.07414272474513,0,22B22E,840,1
21A.Delta.S.K417,Canada,2022-11-07,5133,1.17111567419576,0,22B22E,854,1
21A.Delta.S.K417,Canada,2022-11-21,5449,1.1534716342083,0,22B22E,868,1
21A.Delta.S.K417,Canada,2022-12-05,6848,1.03179147205063,0,22B22E,882,1
21A.Delta.S.K417,Canada,2022-12-19,7104,1.02363112391931,0,22B22E,896,1
21A.Delta.S.K417,Canada,2023-01-02,7192,1.02845702845703,0,22B22E,910,1
21A.Delta.S.K417,Canada,2023-01-16,4618,1.15334665334665,0,22B22E,924,1
21A.Delta.S.K417,Canada,2023-01-30,3484,1.15135492399207,0,22E.Omicron,938,1
21A.Delta.S.K417,Canada,2023-02-13,2900,1.08940646130729,0,23A.Omicron,952,1
21A.Delta.S.K417,Canada,2023-02-27,1500,0.464684014869888,0,23A.Omicron,966,1
21A.Delta.S.K417,Peru,2022-03-28,0,0,42,21K.21L,630,1
21A.Delta.S.K417,Peru,2022-04-11,0,0,28,21K.21L,644,1
21A.Delta.S.K417,Peru,2022-04-25,31,0.186746987951807,14,21K.21L,658,1
21A.Delta.S.K417,Peru,2022-05-09,147,0.407202216066482,0,21K.21L,672,1
21A.Delta.S.K417,Peru,2022-05-23,379,0.80982905982906,0,21K.21L,686,1
21A.Delta.S.K417,Peru,2022-06-06,890,1.45187601957586,0,22C.Omicron,700,1
21A.Delta.S.K417,Peru,2022-06-20,1857,1.88719512195122,0,22B22E,714,1
21A.Delta.S.K417,Peru,2022-07-04,2310,1.42153846153846,0,22B.Omicron,728,1
21A.Delta.S.K417,Peru,2022-07-18,2205,1.21020856201976,0,22B.Omicron,742,1
21A.Delta.S.K417,Peru,2022-08-01,1777,1.15690104166667,0,22B.Omicron,756,1
21A.Delta.S.K417,Peru,2022-08-15,1152,1.02309058614565,0,22B.Omicron,770,1
21A.Delta.S.K417,Peru,2022-08-29,1142,1.14428857715431,0,22B.Omicron,784,1
21A.Delta.S.K417,Peru,2022-09-12,619,1.19498069498069,0,22B22E,798,1
21A.Delta.S.K417,Peru,2022-09-26,315,1.28571428571429,0,22B.Omicron,812,1
21A.Delta.S.K417,Peru,2022-10-10,221,1.0625,0,22B22E,826,1
21A.Delta.S.K417,Peru,2022-10-24,421,1.02184466019417,0,22B22E,840,1
21A.Delta.S.K417,Peru,2022-11-07,788,0.928150765606596,0,22B22E,854,1
21A.Delta.S.K417,Peru,2022-11-21,922,0.567035670356704,0,22F.Omicron,868,1
21A.Delta.S.K417,Peru,2022-12-05,857,0.348941368078176,0,22F.Omicron,882,1
21A.Delta.S.K417,Austria,2022-03-28,0,0,42,21K.21L,630,1
21A.Delta.S.K417,Austria,2022-04-11,0,0,28,21K.21L,644,1
21A.Delta.S.K417,Austria,2022-04-25,0,0,14,21K.21L,658,1
21A.Delta.S.K417,Austria,2022-05-09,327,0.411320754716981,0,21K.21L,672,1
21A.Delta.S.K417,Austria,2022-06-06,1158,1.11453320500481,0,22B.Omicron,700,1
21A.Delta.S.K417,Austria,2022-06-20,1396,1.22563652326602,0,22B22E,714,1
21A.Delta.S.K417,Austria,2022-07-04,1122,1.07780979827089,0,22B.Omicron,728,1
21A.Delta.S.K417,Austria,2022-07-18,1507,1.05754385964912,0,22B22E,742,1
21A.Delta.S.K417,Austria,2022-08-01,1180,1.06019766397125,0,22B22E,756,1
21A.Delta.S.K417,Austria,2022-08-15,1838,1.04372515616127,0,22B.Omicron,770,1
21A.Delta.S.K417,Austria,2022-08-29,1231,1.03881856540084,0,22B22E,784,1
21A.Delta.S.K417,Austria,2022-09-12,1784,1.04941176470588,0,22B22E,798,1
21A.Delta.S.K417,Austria,2022-09-26,2061,1.04143506821627,0,22B22E,812,1
21A.Delta.S.K417,Austria,2022-10-10,924,1.07317073170732,0,22B22E,826,1
21A.Delta.S.K417,Austria,2022-10-24,1541,1.04121621621622,0,22B22E,840,1
21A.Delta.S.K417,Austria,2022-11-07,1413,1.04434589800443,0,22B22E,854,1
21A.Delta.S.K417,Austria,2022-11-21,1833,1.0385269121813,0,22B22E,868,1
21A.Delta.S.K417,Austria,2022-12-05,1527,1.05674740484429,0,22B22E,882,1
21A.Delta.S.K417,Austria,2022-12-19,1750,1.06902871105681,0,22B22E,896,1
21A.Delta.S.K417,Austria,2023-01-02,1207,1.09329710144928,0,22B22E,910,1
21A.Delta.S.K417,Austria,2023-01-16,1350,1.33399209486166,0,22B22E,924,1
21A.Delta.S.K417,Austria,2023-01-30,940,1.19289340101523,0,23A.Omicron,938,1
21A.Delta.S.K417,Austria,2023-02-13,658,0.567730802415876,0,23A.Omicron,952,1
21A.Delta.S.K417,Kenya,2022-03-28,0,0,42,21K.21L,630,1
21A.Delta.S.K417,Kenya,2022-04-11,0,0,28,21K.21L,644,1
21A.Delta.S.K417,Kenya,2022-04-25,0,0,14,21K.21L,658,1
21A.Delta.S.K417,Kenya,2022-05-09,26,1.23809523809524,0,21K.21L,672,1
21A.Delta.S.K417,Kenya,2022-05-23,67,1.28846153846154,0,22B22E,686,1
21A.Delta.S.K417,Kenya,2022-06-06,267,1.36923076923077,0,22B22E,700,1
21A.Delta.S.K417,Kenya,2022-06-20,222,1.29824561403509,0,22B22E,714,1
21A.Delta.S.K417,Kenya,2022-07-04,81,1.14084507042254,0,22B22E,728,1
21A.Delta.S.K417,Kenya,2022-07-18,44,1.25714285714286,0,22B22E,742,1
21A.Delta.S.K417,Kenya,2022-08-29,17,1,0,22B.Omicron,784,1
21A.Delta.S.K417,Kenya,2022-10-24,35,1.06060606060606,0,22B22E,840,1
21A.Delta.S.K417,Kenya,2022-11-07,64,0.984615384615385,0,22E.Omicron,854,1
21A.Delta.S.K417,Kenya,2022-11-21,64,0.771084337349398,0,22E.Omicron,868,1
21A.Delta.S.K417,Mexico,2022-03-28,0,0,42,21K.21L,630,1
21A.Delta.S.K417,Mexico,2022-04-11,0,0,28,21K.21L,644,1
21A.Delta.S.K417,Mexico,2022-04-25,59,0.148614609571788,14,21K.21L,658,1
21A.Delta.S.K417,Mexico,2022-05-09,227,0.377076411960133,0,21K.21L,672,1
21A.Delta.S.K417,Mexico,2022-05-23,716,1.05449189985272,0,21K.21L,686,1
21A.Delta.S.K417,Mexico,2022-06-06,1339,1.55156431054461,0,22C.Omicron,700,1
21A.Delta.S.K417,Mexico,2022-06-20,2158,1.40494791666667,0,22B22E,714,1
21A.Delta.S.K417,Mexico,2022-07-04,1829,1.16794380587484,0,22B.Omicron,728,1
21A.Delta.S.K417,Mexico,2022-07-18,2588,1.13808267370273,0,22B.Omicron,742,1
21A.Delta.S.K417,Mexico,2022-08-01,2201,1.09448035803083,0,22B.Omicron,756,1
21A.Delta.S.K417,Mexico,2022-08-15,1532,1.0661099512874,0,22B.Omicron,770,1
21A.Delta.S.K417,Mexico,2022-08-29,798,1.03234152652005,0,22B.Omicron,784,1
21A.Delta.S.K417,Mexico,2022-09-12,498,1.0375,0,22B.Omicron,798,1
21A.Delta.S.K417,Mexico,2022-09-26,353,1.07951070336391,0,22B.Omicron,812,1
21A.Delta.S.K417,Mexico,2022-10-10,210,1.12299465240642,0,22B22E,826,1
21A.Delta.S.K417,Mexico,2022-10-24,250,0.965250965250965,0,22B22E,840,1
21A.Delta.S.K417,Mexico,2022-11-07,459,0.978678038379531,0,22B22E,854,1
21A.Delta.S.K417,Mexico,2022-11-21,595,1.01362862010221,0,22B22E,868,1
21A.Delta.S.K417,Mexico,2022-12-05,1124,1.05937794533459,0,22B22E,882,1
21A.Delta.S.K417,Mexico,2022-12-19,612,0.940092165898618,0,22B22E,896,1
21A.Delta.S.K417,Mexico,2023-01-02,550,0.867507886435331,0,22B22E,910,1
21A.Delta.S.K417,Mexico,2023-01-16,286,0.931596091205212,0,22E.Omicron,924,1
21A.Delta.S.K417,Qatar,2022-03-28,0,0,42,22A.Omicron,630,1
21A.Delta.S.K417,Qatar,2022-04-11,0,0,28,22A.Omicron,644,1
21A.Delta.S.K417,Qatar,2022-04-25,0,0,14,22A.Omicron,658,1
21A.Delta.S.K417,Qatar,2022-05-09,32,1.88235294117647,0,22A.Omicron,672,1
21A.Delta.S.K417,Qatar,2022-05-23,16,1.77777777777778,0,22C.Omicron,686,1
21A.Delta.S.K417,Qatar,2022-06-06,50,0.684931506849315,0,22B22E,700,1
21A.Delta.S.K417,Qatar,2022-06-20,30,1,0,22B.Omicron,714,1
21A.Delta.S.K417,Qatar,2022-07-04,90,1.11111111111111,0,22B22E,728,1
21A.Delta.S.K417,Qatar,2022-07-18,163,1.10135135135135,0,22B22E,742,1
21A.Delta.S.K417,Qatar,2022-08-01,145,1.05072463768116,0,22B22E,756,1
21A.Delta.S.K417,Qatar,2022-08-15,41,1.05128205128205,0,22B22E,770,1
21A.Delta.S.K417,Qatar,2022-08-29,63,1.0327868852459,0,22B22E,784,1
21A.Delta.S.K417,Qatar,2022-09-12,44,0.385964912280702,0,22D.Omicron,798,1
21A.Delta.S.K417,Botswana,2022-03-28,0,0,42,22A.Omicron,630,1
21A.Delta.S.K417,Botswana,2022-04-11,0,0,28,22A.Omicron,644,1
21A.Delta.S.K417,Botswana,2022-04-25,0,0,14,22A.Omicron,658,1
21A.Delta.S.K417,Botswana,2022-05-09,34,1.13333333333333,0,22A.Omicron,672,1
21A.Delta.S.K417,Botswana,2022-05-23,61,1.24489795918367,0,22A.Omicron,686,1
21A.Delta.S.K417,Botswana,2022-06-06,242,1.28723404255319,0,22A.Omicron,700,1
21A.Delta.S.K417,Botswana,2022-06-20,131,1.20183486238532,0,22A.Omicron,714,1
21A.Delta.S.K417,Botswana,2022-07-04,38,1.26666666666667,0,22A.Omicron,728,1
21A.Delta.S.K417,Bahrain,2022-03-28,0,0,42,21K.21L,630,1
21A.Delta.S.K417,Bahrain,2022-04-11,0,0,28,21K.21L,644,1
21A.Delta.S.K417,Bahrain,2022-04-25,0,0,14,21K.21L,658,1
21A.Delta.S.K417,Bahrain,2022-05-09,130,0.483271375464684,0,21K.21L,672,1
21A.Delta.S.K417,Bahrain,2022-05-23,60,1.13207547169811,0,22B22E,686,1
21A.Delta.S.K417,Bahrain,2022-06-06,22,0.88,0,22B22E,700,1
21A.Delta.S.K417,Bahrain,2022-06-20,45,0.737704918032787,0,22B22E,714,1
21A.Delta.S.K417,Bahrain,2022-07-04,216,0.870967741935484,0,22B22E,728,1
21A.Delta.S.K417,Bahrain,2022-07-18,119,0.86231884057971,0,22B22E,742,1
21A.Delta.S.K417,Bahrain,2022-08-01,99,0.811475409836066,0,22B22E,756,1
21A.Delta.S.K417,Bahrain,2022-08-15,56,0.823529411764706,0,22B22E,770,1
21A.Delta.S.K417,Bahrain,2023-01-02,24,0.521739130434783,0,22F.Omicron,910,1
21A.Delta.S.K417,Mauritius,2022-02-28,24,0.158940397350993,28,21K.21L,602,1
21A.Delta.S.K417,Mauritius,2022-05-09,32,0.175824175824176,14,21K.21L,672,1
21A.Delta.S.K417,Mauritius,2022-05-23,62,0.508196721311475,0,21K.21L,686,1
21A.Delta.S.K417,Mauritius,2022-06-06,32,0.888888888888889,0,22B22E,700,1
21A.Delta.S.K417,Mauritius,2022-06-20,98,1.13953488372093,0,22B22E,714,1
21A.Delta.S.K417,Mauritius,2022-07-04,96,0.834782608695652,0,22B22E,728,1
21A.Delta.S.K417,Mauritius,2022-07-18,208,1.09473684210526,0,22B22E,742,1
21A.Delta.S.K417,Mauritius,2022-08-01,109,0.707792207792208,0,22B22E,756,1
21A.Delta.S.K417,Mauritius,2022-08-15,167,0.826732673267327,0,22B22E,770,1
21A.Delta.S.K417,Mauritius,2022-08-29,95,0.940594059405941,0,22B22E,784,1
21A.Delta.S.K417,Mauritius,2022-09-12,87,0.713114754098361,0,22B.Omicron,798,1
21A.Delta.S.K417,Mauritius,2022-10-10,34,0.739130434782609,0,22D.Omicron,826,1
21A.Delta.S.K417,Mauritius,2022-12-05,24,0.333333333333333,0,22D.Omicron,882,1
21A.Delta.S.K417,Mauritius,2022-12-19,32,0.438356164383562,0,22D.Omicron,896,1
21A.Delta.S.K417,Mauritius,2023-01-02,32,0.477611940298507,0,22D.Omicron,910,1
21A.Delta.S.K417,Mauritius,2023-01-16,15,0.555555555555556,0,22D.Omicron,924,1
21A.Delta.S.K417,Mauritius,2023-01-30,19,0.730769230769231,0,22D.Omicron,938,1
21A.Delta.S.K417,Estonia,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,Estonia,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,Estonia,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,Estonia,2022-05-09,0,0,14,21K.21L,672,1
21A.Delta.S.K417,Estonia,2022-05-23,98,0.385826771653543,0,21K.21L,686,1
21A.Delta.S.K417,Estonia,2022-06-06,182,1.1741935483871,0,22B22E,700,1
21A.Delta.S.K417,Estonia,2022-06-20,116,1.06422018348624,0,22B22E,714,1
21A.Delta.S.K417,Estonia,2022-07-04,171,1.05555555555556,0,22B22E,728,1
21A.Delta.S.K417,Estonia,2022-07-18,127,1.00793650793651,0,22B22E,742,1
21A.Delta.S.K417,Estonia,2022-08-01,150,1.06382978723404,0,22B22E,756,1
21A.Delta.S.K417,Estonia,2022-08-15,325,1.04838709677419,0,22B22E,770,1
21A.Delta.S.K417,Estonia,2022-08-29,241,1.07111111111111,0,22B22E,784,1
21A.Delta.S.K417,Estonia,2022-09-12,374,1.01355013550135,0,22B22E,798,1
21A.Delta.S.K417,Estonia,2022-09-26,364,1.00552486187845,0,22B22E,812,1
21A.Delta.S.K417,Estonia,2022-10-10,69,1.04545454545455,0,22B22E,826,1
21A.Delta.S.K417,Belgium,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,Belgium,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,Belgium,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,Belgium,2022-05-09,270,0.12906309751434,14,21K.21L,672,1
21A.Delta.S.K417,Belgium,2022-05-23,650,0.614366729678639,0,21L.Omicron,686,1
21A.Delta.S.K417,Belgium,2022-06-06,1969,1.22070675759454,0,22B.Omicron,700,1
21A.Delta.S.K417,Belgium,2022-06-20,3279,1.04161372299873,0,22B.Omicron,714,1
21A.Delta.S.K417,Belgium,2022-07-04,3360,1.01052631578947,0,22B.Omicron,728,1
21A.Delta.S.K417,Belgium,2022-07-18,2532,0.957277882797732,0,22B.Omicron,742,1
21A.Delta.S.K417,Belgium,2022-08-01,1869,0.955033214103219,0,22B.Omicron,756,1
21A.Delta.S.K417,Belgium,2022-08-15,1507,0.973514211886305,0,22B.Omicron,770,1
21A.Delta.S.K417,Belgium,2022-08-29,1468,0.98062792251169,0,22B.Omicron,784,1
21A.Delta.S.K417,Belgium,2022-09-12,1637,1.01174289245983,0,22B22E,798,1
21A.Delta.S.K417,Belgium,2022-09-26,2094,0.981255857544517,0,22B22E,812,1
21A.Delta.S.K417,Belgium,2022-10-10,1369,0.856695869837297,0,22B22E,826,1
21A.Delta.S.K417,Belgium,2022-10-24,638,0.873972602739726,0,22B22E,840,1
21A.Delta.S.K417,Belgium,2022-11-07,487,0.910280373831776,0,22B22E,854,1
21A.Delta.S.K417,Belgium,2022-11-21,549,0.825563909774436,0,22B22E,868,1
21A.Delta.S.K417,Belgium,2022-12-05,723,0.925736235595391,0,22B22E,882,1
21A.Delta.S.K417,Belgium,2022-12-19,567,1.04612546125461,0,22E.Omicron,896,1
21A.Delta.S.K417,Belgium,2023-01-02,395,0.881696428571428,0,22E.Omicron,910,1
21A.Delta.S.K417,Belgium,2023-01-16,248,0.895306859205776,0,22E.Omicron,924,1
21A.Delta.S.K417,Belgium,2023-01-30,327,0.942363112391931,0,22E.Omicron,938,1
21A.Delta.S.K417,Belgium,2023-02-13,340,0.952380952380952,0,23A.Omicron,952,1
21A.Delta.S.K417,Belgium,2023-02-27,212,0.368695652173913,0,23A.Omicron,966,1
21A.Delta.S.K417,Ecuador,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,Ecuador,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,Ecuador,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,Ecuador,2022-05-09,0,0,14,21K.21L,672,1
21A.Delta.S.K417,Ecuador,2022-05-23,51,0.864406779661017,0,21K.21L,686,1
21A.Delta.S.K417,Ecuador,2022-06-06,96,1.21518987341772,0,22C.Omicron,700,1
21A.Delta.S.K417,Ecuador,2022-06-20,53,1.325,0,22C.Omicron,714,1
21A.Delta.S.K417,Ecuador,2022-07-04,142,1.12698412698413,0,22B22E,728,1
21A.Delta.S.K417,Ecuador,2022-07-18,278,0.803468208092485,0,22B22E,742,1
21A.Delta.S.K417,Ecuador,2022-08-01,249,0.691666666666667,0,22B22E,756,1
21A.Delta.S.K417,Ecuador,2022-08-15,147,0.794594594594595,0,22B22E,770,1
21A.Delta.S.K417,Ecuador,2022-08-29,52,0.634146341463415,0,22B22E,784,1
21A.Delta.S.K417,Ecuador,2022-09-12,17,0.653846153846154,0,22B22E,798,1
21A.Delta.S.K417,Ecuador,2022-09-26,17,0.395348837209302,0,22B22E,812,1
21A.Delta.S.K417,Ecuador,2022-10-10,21,0.538461538461538,0,22B22E,826,1
21A.Delta.S.K417,Ecuador,2022-10-24,29,0.517857142857143,0,22B22E,840,1
21A.Delta.S.K417,Ecuador,2022-11-07,77,0.475308641975309,0,22B22E,854,1
21A.Delta.S.K417,Ecuador,2022-11-21,56,0.495575221238938,0,22B22E,868,1
21A.Delta.S.K417,Ecuador,2022-12-05,168,0.484149855907781,0,22B22E,882,1
21A.Delta.S.K417,Ecuador,2022-12-19,146,0.626609442060086,0,22B22E,896,1
21A.Delta.S.K417,Ecuador,2023-01-02,37,0.420454545454545,0,22B22E,910,1
21A.Delta.S.K417,Ecuador,2023-01-16,16,0.516129032258065,0,22E.Omicron,924,1
21A.Delta.S.K417,Israel,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,Israel,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,Israel,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,Israel,2022-05-09,530,0.173146030708919,14,21K.21L,672,1
21A.Delta.S.K417,Israel,2022-05-23,781,0.574687270051508,0,21K.21L,686,1
21A.Delta.S.K417,Israel,2022-06-06,3216,1.0384242815628,0,22B22E,700,1
21A.Delta.S.K417,Israel,2022-06-20,5054,0.975110939610264,0,22B22E,714,1
21A.Delta.S.K417,Israel,2022-07-04,5685,0.781121187139324,0,22B.Omicron,728,1
21A.Delta.S.K417,Israel,2022-07-18,6734,0.854676989465668,0,22B.Omicron,742,1
21A.Delta.S.K417,Israel,2022-08-01,2483,0.759559498317528,0,22B22E,756,1
21A.Delta.S.K417,Israel,2022-08-15,1677,0.791037735849057,0,22B22E,770,1
21A.Delta.S.K417,Israel,2022-08-29,1101,0.685981308411215,0,22B22E,784,1
21A.Delta.S.K417,Israel,2022-09-12,1514,0.726487523992322,0,22B22E,798,1
21A.Delta.S.K417,Israel,2022-09-26,935,0.637355146557601,0,22B22E,812,1
21A.Delta.S.K417,Israel,2022-10-10,1198,0.736777367773678,0,22B22E,826,1
21A.Delta.S.K417,Israel,2022-10-24,1050,0.723140495867769,0,22B22E,840,1
21A.Delta.S.K417,Israel,2022-11-07,1184,0.688772542175684,0,22B22E,854,1
21A.Delta.S.K417,Israel,2022-11-21,221,0.389770723104056,0,22B22E,868,1
21A.Delta.S.K417,Israel,2022-12-05,847,0.85989847715736,0,22B22E,882,1
21A.Delta.S.K417,Israel,2022-12-19,477,0.875229357798165,0,22B22E,896,1
21A.Delta.S.K417,Israel,2023-01-02,150,0.833333333333333,0,22B22E,910,1
21A.Delta.S.K417,Israel,2023-01-16,135,0.771428571428571,0,22B22E,924,1
21A.Delta.S.K417,Israel,2023-01-30,142,0.386920980926431,0,23A.Omicron,938,1
21A.Delta.S.K417,Jamaica,2022-03-28,0,0,56,21L.Omicron,630,1
21A.Delta.S.K417,Jamaica,2022-04-11,0,0,42,21L.Omicron,644,1
21A.Delta.S.K417,Jamaica,2022-04-25,0,0,28,21L.Omicron,658,1
21A.Delta.S.K417,Jamaica,2022-05-09,0,0,14,21L.Omicron,672,1
21A.Delta.S.K417,Jamaica,2022-05-23,36,0.382978723404255,0,21L.Omicron,686,1
21A.Delta.S.K417,Jamaica,2022-06-06,49,0.360294117647059,0,21L.Omicron,700,1
21A.Delta.S.K417,Jamaica,2022-06-20,36,1.05882352941176,0,21L.Omicron,714,1
21A.Delta.S.K417,Jamaica,2022-07-04,47,1.23684210526316,0,22A.Omicron,728,1
21A.Delta.S.K417,Jamaica,2022-07-18,142,1.51063829787234,0,22B.Omicron,742,1
21A.Delta.S.K417,Jamaica,2022-08-01,65,1.14035087719298,0,22A.Omicron,756,1
21A.Delta.S.K417,Jamaica,2022-08-15,55,0.774647887323944,0,22B.Omicron,770,1
21A.Delta.S.K417,Jamaica,2022-08-29,95,1.50793650793651,0,22A.Omicron,784,1
21A.Delta.S.K417,Jamaica,2022-09-12,77,1.54,0,22A.Omicron,798,1
21A.Delta.S.K417,Jamaica,2022-09-26,40,1.81818181818182,0,22A.Omicron,812,1
21A.Delta.S.K417,Jamaica,2022-11-07,18,1.8,0,22B22E,854,1
21A.Delta.S.K417,Jamaica,2022-12-19,19,1.05555555555556,0,22B22E,896,1
21A.Delta.S.K417,Jamaica,2023-01-02,69,1.02985074626866,0,22E.Omicron,910,1
21A.Delta.S.K417,Jamaica,2023-01-16,18,0.6,0,23A.Omicron,924,1
21A.Delta.S.K417,France,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,France,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,France,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,France,2022-05-09,1428,0.160901408450704,14,21K.21L,672,1
21A.Delta.S.K417,France,2022-05-23,4591,0.705981854528679,0,21K.21L,686,1
21A.Delta.S.K417,France,2022-06-06,5849,1.17144001602243,0,22B.Omicron,700,1
21A.Delta.S.K417,France,2022-06-20,10785,1.05714565771417,0,22B.Omicron,714,1
21A.Delta.S.K417,France,2022-07-04,10744,1.02961188308577,0,22B.Omicron,728,1
21A.Delta.S.K417,France,2022-07-18,8524,1.00152743508401,0,22B.Omicron,742,1
21A.Delta.S.K417,France,2022-08-01,5463,1.04096798780488,0,22B.Omicron,756,1
21A.Delta.S.K417,France,2022-08-15,4825,1.03252728439974,0,22B22E,770,1
21A.Delta.S.K417,France,2022-08-29,4810,1.03418619651688,0,22B22E,784,1
21A.Delta.S.K417,France,2022-09-12,6000,1.02986611740474,0,22B22E,798,1
21A.Delta.S.K417,France,2022-09-26,6342,1.01553242594075,0,22B22E,812,1
21A.Delta.S.K417,France,2022-10-10,6776,0.993839835728953,0,22B22E,826,1
21A.Delta.S.K417,France,2022-10-24,3747,1.00455764075067,0,22B22E,840,1
21A.Delta.S.K417,France,2022-11-07,3494,0.977342657342657,0,22B22E,854,1
21A.Delta.S.K417,France,2022-11-21,7549,1.02414869081536,0,22B22E,868,1
21A.Delta.S.K417,France,2022-12-05,8784,0.978500612676841,0,22B22E,882,1
21A.Delta.S.K417,France,2022-12-19,5689,1.00405930109425,0,22B22E,896,1
21A.Delta.S.K417,France,2023-01-02,2061,1.03411941796287,0,22B22E,910,1
21A.Delta.S.K417,France,2023-01-16,1944,1.15990453460621,0,22E.Omicron,924,1
21A.Delta.S.K417,France,2023-01-30,1213,1.20816733067729,0,22E.Omicron,938,1
21A.Delta.S.K417,France,2023-02-13,868,1.08094645080946,0,23A.Omicron,952,1
21A.Delta.S.K417,France,2023-02-27,559,0.351130653266332,0,23A.Omicron,966,1
21A.Delta.S.K417,Slovenia,2022-03-28,0,0,56,21K.21L,630,1
21A.Delta.S.K417,Slovenia,2022-04-11,0,0,42,21K.21L,644,1
21A.Delta.S.K417,Slovenia,2022-04-25,0,0,28,21K.21L,658,1
21A.Delta.S.K417,Slovenia,2022-05-09,0,0,14,21K.21L,672,1
21A.Delta.S.K417,Slovenia,2022-05-23,57,0.345454545454545,0,21K.21L,686,1
21A.Delta.S.K417,Slovenia,2022-06-06,152,1.216,0,21K.21L,700,1
21A.Delta.S.K417,Slovenia,2022-06-20,497,1.14780600461894,0,22B22E,714,1
21A.Delta.S.K417,Slovenia,2022-07-04,751,0.904819277108434,0,22B22E,728,1
21A.Delta.S.K417,Slovenia,2022-07-18,830,0.930493273542601,0,22B.Omicron,742,1
21A.Delta.S.K417,Slovenia,2022-08-01,665,1.02150537634409,0,22B.Omicron,756,1
21A.Delta.S.K417,Slovenia,2022-08-15,586,1.01208981001727,0,22B22E,770,1
21A.Delta.S.K417,Slovenia,2022-08-29,688,1.01775147928994,0,22B22E,784,1
21A.Delta.S.K417,Slovenia,2022-09-12,946,1.01720430107527,0,22B22E,798,1
21A.Delta.S.K417,Slovenia,2022-09-26,1055,1.01344860710855,0,22B22E,812,1
21A.Delta.S.K417,Slovenia,2022-10-10,955,1.01487778958555,0,22B22E,826,1
21A.Delta.S.K417,Slovenia,2022-10-24,532,1.00377358490566,0,22B22E,840,1
21A.Delta.S.K417,Slovenia,2022-11-07,447,1,0,22B22E,854,1
21A.Delta.S.K417,Slovenia,2022-11-21,622,1.01138211382114,0,22B22E,868,1
21A.Delta.S.K417,Slovenia,2022-12-05,1041,1.0327380952381,0,22B22E,882,1
21A.Delta.S.K417,Slovenia,2022-12-19,734,1.05157593123209,0,22B22E,896,1
21A.Delta.S.K417,Slovenia,2023-01-02,375,1.0806916426513,0,22B22E,910,1
21A.Delta.S.K417,Slovenia,2023-01-16,159,1.35897435897436,0,22E.Omicron,924,1
21A.Delta.S.K417,Slovenia,2023-01-30,145,1.40776699029126,0,22E.Omicron,938,1
21A.Delta.S.K417,Slovenia,2023-02-13,115,1.45569620253165,0,22E.Omicron,952,1
21A.Delta.S.K417,Slovenia,2023-02-27,87,0.725,0,23A.Omicron,966,1
21A.Delta.S.K417,Slovenia,2023-03-13,99,0.485294117647059,0,23A.Omicron,980,1
21A.Delta.S.K417,Denmark,2022-03-28,0,0,56,21L.Omicron,630,1
21A.Delta.S.K417,Denmark,2022-04-11,0,0,42,21L.Omicron,644,1
21A.Delta.S.K417,Denmark,2022-04-25,0,0,28,21L.Omicron,658,1
21A.Delta.S.K417,Denmark,2022-05-09,0,0,14,21L.Omicron,672,1
21A.Delta.S.K417,Denmark,2022-05-23,1659,0.61949215832711,0,21L.Omicron,686,1
21A.Delta.S.K417,Denmark,2022-06-06,6850,1.31756106943643,0,22B22E,700,1
